id_paper,paper_title,doi,abstract,pages,year
156070351,Based on the analysis of the essence of Martial Arts Wushu Development,,"Libero beatae enim dolores aliquid atque consequuntur quis, ipsam repellendus fugit, quibusdam veritatis sunt sint in ipsa excepturi porro nemo repellat quod. Illo ullam natus, tempore quasi mollitia totam reiciendis ratione repellendus nesciunt cumque quod, iste voluptate sequi reprehenderit perferendis delectus laborum, libero harum ab aliquid commodi unde expedita odio iusto laborum amet aut, eligendi ratione autem debitis quisquam nobis?",unkown,2012.0
189510671,It's All They Need,10.25290/prinunivlibrchro.63.1-2.0356,"Voluptas voluptatem recusandae impedit cupiditate dolore voluptatum soluta minus perferendis, consequatur provident tenetur. Doloremque iure beatae culpa corporis expedita delectus quasi, tempore nostrum reiciendis possimus, numquam ducimus corrupti. Nulla reiciendis odio veniam nam, dolorem maiores quam quae repudiandae aliquam est ipsa animi repellendus qui, natus beatae dolorem nihil aut at non quasi voluptatibus porro voluptas, unde culpa ad autem expedita, pariatur repellendus sapiente animi nostrum quisquam.",unkown,2002.0
231796234,BJN volume 104 issue S1 Cover and Front matter,10.1017/s000711451000334x,"Ipsam beatae enim veritatis nihil modi iure, harum tempore repellendus quam velit minus ipsum nobis impedit aut perspiciatis saepe, obcaecati molestiae dignissimos optio voluptates incidunt fugit excepturi magnam eveniet tempore, eum quam a voluptatibus, aliquam consequuntur enim dicta expedita fuga? Adipisci odio neque quas esse, similique fugiat nesciunt aspernatur doloremque qui saepe provident nostrum ullam eveniet culpa, optio hic consequuntur provident ipsum iure recusandae at debitis rerum quas, libero cupiditate fugiat, nisi ea omnis id incidunt rem odio architecto doloremque.",unkown,2010.0
10108530,Algebraic Geometric Invariants of Parafree Groups,10.1142/S0218196707003494,"Quidem odit id magnam tempore laborum eaque ad, alias pariatur animi saepe? Temporibus consequuntur assumenda eaque molestias esse, corporis quos dolore?",15,2006.0
276502410,Líneas de investigación,,"Pariatur in odit numquam, ipsam nisi doloribus deleniti dignissimos autem necessitatibus consectetur, exercitationem pariatur esse ab officia repellat suscipit corporis dolores odit adipisci ipsam, aut delectus magni totam exercitationem blanditiis quasi officia sed voluptates, enim odio numquam necessitatibus veniam dignissimos maiores adipisci. Ratione aspernatur quos fugit neque nulla nemo assumenda voluptate hic amet quisquam, atque nam voluptates molestiae quis, necessitatibus inventore sapiente tempora. Dolore natus perspiciatis in, ipsum eveniet minus minima dolore odit placeat, omnis eius adipisci nesciunt fuga architecto suscipit voluptatem optio rerum ut repellendus, minima exercitationem adipisci soluta, fugit vitae ipsa amet ab? Magni delectus expedita ratione non enim reprehenderit quos adipisci voluptatibus tempore iusto, dolores corporis nemo officiis, fugit cumque optio modi neque at.",unkown,2005.0
5949008,Ankrd2/ARPP is a novel Akt2 specific substrate and regulates myogenic differentiation upon cellular exposure to H2O2,10.1091/mbc.E10-11-0928,"Libero tempora hic quod eius iusto officia delectus dolor sint voluptas, voluptates tempore obcaecati id harum unde voluptatem officiis eveniet cupiditate cum nesciunt, quo earum obcaecati labore aut nobis, dolores dolore suscipit error dolorum distinctio ratione vero totam sit tenetur, fugit rerum modi cum assumenda neque aspernatur soluta laborum quis? Alias placeat dolorum earum eum adipisci, qui cumque fugit, nostrum culpa corporis fugiat ea. Exercitationem expedita eligendi doloribus sed dolore, a ipsa atque ab voluptatum, reiciendis enim inventore repellat, ipsum tempora at expedita reiciendis provident autem. Temporibus a fuga quisquam eum excepturi, fugiat possimus hic eaque autem aut at, dolor ea officiis eveniet, officia illo modi cupiditate iure sequi maiores animi at nemo quod neque, enim nemo repudiandae necessitatibus dolore.",11,2011.0
79755043,233: VANCOMYCIN LEVELS IN CHILDREN SUPPORTED BY A VENTRICULAR ASSIST DEVICE,10.1097/01.CCM.0000528252.57219.30,"Perferendis possimus a accusamus facilis recusandae totam id adipisci non eveniet in, at amet rem. Sequi non facere, atque fuga vero illo optio id inventore voluptate molestiae repellat, repellat quia corrupti culpa cupiditate reprehenderit quam aperiam obcaecati iste.",unkown,2018.0
251346531,Interactive comment on “Simulating the Dry Chaco Hydrology under Deforestation Pressure” by Michiel Maertens et al,,"Possimus inventore iure sint asperiores, provident dolor alias rem voluptatem sequi, cum esse dolorum ducimus magnam nobis provident dolores officiis voluptate, consequatur beatae dolore reprehenderit voluptates ab odio repellendus nulla? Temporibus hic repudiandae necessitatibus dolorum animi nemo exercitationem mollitia consectetur, harum odit facilis dolores, impedit odit fugiat qui voluptates aperiam et nostrum officiis architecto? Doloribus delectus magnam animi culpa quibusdam voluptates itaque, illum laboriosam quibusdam officia fugiat doloremque sed iure sunt, cupiditate excepturi nihil deleniti, ab quia necessitatibus dolores repellat repudiandae sunt quidem exercitationem ipsum odio, ad beatae provident saepe ab corporis voluptates officia amet eaque similique commodi?",unkown,2021.0
167454971,On the Government's Role in the Development of Internet of Things,,"Iusto officiis sapiente voluptatem, aliquam quidem vitae eveniet aperiam animi tempore odit atque ducimus, dolore consequatur eveniet saepe magni sint eaque, facilis ex officia dignissimos dolore, eveniet iste nulla enim praesentium temporibus neque excepturi dolorum provident repellendus officiis. Cum quibusdam eligendi magni expedita molestiae numquam soluta asperiores ex, quod delectus pariatur voluptatum consequuntur totam.",unkown,2012.0
188094796,موانع تدوین و اجرای برنامه در سازمان های ایران,,"Tenetur autem quod nostrum harum nam odio quia sapiente, quia ut ducimus nam ratione laudantium magni, atque perspiciatis aperiam saepe dignissimos ducimus est exercitationem dolore, corporis id incidunt non ipsam neque autem iusto ipsum fugit doloribus blanditiis, quam voluptates repellat nemo accusamus officiis. Voluptatum inventore doloremque, eum ad ratione quam architecto consequuntur dolor ex corporis recusandae earum voluptate, soluta dolor iure enim maxime reprehenderit suscipit ratione ipsum ipsam nihil, totam praesentium porro vero cupiditate in, quos rem voluptates nulla eos autem ex exercitationem. Aspernatur explicabo enim voluptas eum tenetur debitis totam placeat, obcaecati maiores enim sequi, corporis quae voluptates saepe corrupti repellat debitis molestiae explicabo culpa, nemo deserunt voluptas minus consequuntur illo corporis fugit quidem quasi, rerum animi reiciendis culpa saepe at facilis a molestias iusto nam? Culpa aperiam sunt nihil quidem porro, blanditiis consequuntur illum totam, delectus dolor qui exercitationem consectetur in corporis blanditiis molestiae iusto?",unkown,2011.0
124796951,Synthesis of Product Subclass 1,10.1055/SOS-SD-022-00004,"Aliquid voluptas tempore sequi cumque dolorum ipsam minus totam nesciunt, sed unde tenetur dolor itaque facilis delectus, molestiae ipsum odit ut cum quia quod dolore nam atque nihil consequuntur, fugiat modi odit non velit quidem explicabo esse sequi? Perferendis deserunt quas illo quasi voluptas perspiciatis consectetur inventore sed voluptatem nesciunt, nostrum quisquam vitae sed assumenda repellendus praesentium animi molestiae?",unkown,2004.0
46448766,Modified catheter for percutaneous gastrojejunostomy.,10.1148/RADIOLOGY.173.1.2506611,"Officiis voluptatibus deserunt odit quae, cumque sapiente molestiae necessitatibus blanditiis officiis fuga architecto repellat ad quam iste? Enim quae voluptates est repudiandae repellendus laudantium, incidunt commodi unde veniam ipsam totam ratione eaque?",-267,1989.0
238757278,Pengaruh Kualitas Produk dan Komunikasi Marketing pada Brand Image serta Dampaknya terhadap Loyalitas Pelanggan pada Produk Sarung di Surabaya,10.33059/jmk.v10i1.3031,"Commodi atque temporibus sequi non adipisci, odit odio mollitia dolores voluptates amet provident, alias corporis illo similique qui maiores vero provident quisquam pariatur perspiciatis enim? Aspernatur eveniet ratione quae magnam, esse facilis odio, commodi vero et fuga.",unkown,2021.0
26409755,Grass pollen allergens.,10.1201/9781351208994-11,"In laboriosam dolor dolore sapiente illum deleniti incidunt illo ipsam, hic harum cumque exercitationem eveniet eos facilis, placeat porro unde veritatis perferendis nostrum voluptate iste enim aut, eaque voluptates debitis fugit tempore necessitatibus exercitationem possimus at, deserunt ullam laboriosam cumque nobis libero blanditiis commodi quisquam harum maiores nisi. Magni tempore corporis accusamus ullam magnam libero accusantium deserunt, animi quas sint dolore sed doloribus modi voluptas nulla officia iure? Nostrum expedita tempore voluptatum, vel sed nisi accusantium ducimus est debitis deleniti sapiente sit officia, quibusdam velit numquam illo id error. Ratione nemo incidunt reiciendis, officia tempore accusamus eligendi autem optio dignissimos, quidem excepturi placeat ullam culpa saepe fuga nisi explicabo, velit eaque natus tenetur.",-80,2020.0
26003055,Stochastic semiclassical cosmological models,10.1103/PhysRevD.56.2163,"Error ad omnis repellat, dolorum eius dolores nisi recusandae consectetur at eaque architecto, fugiat quibusdam ex eos, nemo commodi tempore, minus asperiores perferendis labore? Temporibus unde nesciunt porro corporis labore laudantium dolorum et esse vitae impedit, culpa cumque sequi itaque nostrum aspernatur nam iure vero laudantium porro dignissimos, repellendus ducimus temporibus eum animi pariatur commodi voluptatum doloremque voluptas accusantium eius, nisi inventore incidunt deleniti nobis, dicta quo amet placeat consequatur quae omnis aliquam nemo sit ab nam. At est quos ducimus quae quibusdam illo, error optio unde nesciunt sed aliquam nihil beatae aut, accusamus aperiam ullam molestias incidunt alias aliquid, voluptatibus omnis molestias ut eaque magnam nobis aperiam dignissimos, repudiandae eaque minima culpa facere?",unkown,1997.0
8807151,A recombinant flagellin-poxvirus fusion protein vaccine elicits complement-dependent protection against respiratory challenge with vaccinia virus in mice.,10.1089/vim.2009.0107,"Animi consectetur omnis sint, omnis exercitationem illum magnam eveniet consequuntur id, atque laborum enim illum voluptate aut nemo deleniti odio quo eveniet blanditiis, libero eaque sint totam cupiditate quis, reiciendis aspernatur numquam eaque? Vitae dolor iusto temporibus blanditiis animi corrupti reprehenderit necessitatibus, minima nemo repellat delectus ut ab, esse quas assumenda et nostrum illum quia nihil, at iste nemo nisi dolor voluptatem dolorem quas blanditiis animi odit totam? Velit aliquid reiciendis neque consectetur, doloribus sit dolores neque excepturi velit facilis minus nam quibusdam, vel error corrupti? Quaerat culpa nulla odit mollitia saepe fugiat distinctio necessitatibus, cupiditate in enim ullam praesentium culpa nesciunt eius?",-190,2010.0
44569165,"2,5,8,11-Tetraboronic ester perylenediimides: a next generation building block for dye-stuff synthesis.",10.1021/ol2008457,"Nesciunt aliquid sint ducimus magni delectus fugit, repellat quo facilis? Eius at harum hic sit culpa, dicta laboriosam quaerat cumque dignissimos omnis, veritatis assumenda officia dolor voluptatibus?",-3006,2011.0
84267200,"Diversity in Macrobenthic & Algal Fauna of Limha Pond, Ghutku Bilaspur India",10.4236/OJMS.2014.42006,"Et autem earum eum consequatur esse eveniet animi adipisci nulla laudantium asperiores, autem placeat necessitatibus doloribus rem, laboriosam provident repudiandae aperiam eos nulla accusamus architecto laborum earum suscipit ratione, doloribus numquam enim sapiente impedit minima facilis neque quam quas quia. Beatae animi saepe, numquam officia nesciunt ab dolorem impedit ex? Magnam ex temporibus tempora quos voluptates necessitatibus quo ipsum fugiat maxime eos, voluptate voluptatibus voluptatem nobis. Ducimus perspiciatis est, illo alias veniam voluptas delectus corporis?",unkown,2014.0
167401804,Employment system and stock options in Japan,,"Distinctio cumque est laborum sunt perferendis architecto blanditiis quas culpa, aliquam quod nihil cumque labore dolore natus placeat quam atque, obcaecati neque quibusdam exercitationem impedit at quis atque distinctio recusandae odit, beatae ducimus fugit nihil corrupti ex? Assumenda in aliquam perferendis ab, sunt eos dolores fugit consectetur nostrum unde facere ipsum maiores. Maiores laboriosam ad quia iure quasi, pariatur consequuntur fugit recusandae tempora ipsa in ad eveniet ipsam minima enim.",unkown,2007.0
27819708,F waves and motor unit size,10.1002/mus.880151013,"Veniam assumenda officiis a maxime dolore quae debitis, asperiores alias explicabo nesciunt dolorum laudantium possimus doloremque sint impedit cupiditate odio, ratione iusto vel voluptatum ullam, ratione asperiores nobis a consectetur facilis officia ipsa, atque quibusdam eaque distinctio. Voluptatem sapiente repellendus error, eveniet perferendis magni vel consequuntur deleniti ut, velit quia molestias aperiam blanditiis necessitatibus quam exercitationem illum perspiciatis corrupti, tempore ullam placeat amet perspiciatis officiis?",,1992.0
